split,duplicate_of_split,duplicate_key,review_id,source,category,product_name,raw_text,aspect,sentiment_text,sentiment_polarity,model_input,label,original_aspect,normalization_reason
validation,train,[속성] 가격 [문장] 저렴해서 좋아요.,810287,쇼핑몰,헤어/바디케어,OO 바** 크림 75ml 4개,습진으로 엄청 고생 중인데 핸드크림 좋다는 것부터 저렴한 제품까지 다 써봤어요. 그중에 이 제품이 가격대비 좋은 거 같아요. 잘 발려서 발리는 느낌도 좋습니다. 저렴해서 좋아요.,가격,저렴해서 좋아요.,1,[속성] 가격 [문장] 저렴해서 좋아요.,0,가격,unchanged
validation,train,[속성] 기능/효과 [문장] 효과도 없고,809556,쇼핑몰,헤어/바디케어,OO 바** 카모마일 크림 250ml 1개,손을 자주 씻다 보니 손이 거칠어지고 하얗게 각질도 일어나고 가려워서 구매했어요. 그런데 이 제품을 발라도 가려움이 좋아지지 않네요. 손이 부드러워지거나 매끄러워지지 않아요. 효과도 없고 가성비 안 좋은 제품입니다.,기능/효과,효과도 없고,-1,[속성] 기능/효과 [문장] 효과도 없고,1,기능/효과,unchanged
validation,train,[속성] 가격 [문장] 가성비 안 좋은 제품입니다.,809556,쇼핑몰,헤어/바디케어,OO 바** 카모마일 크림 250ml 1개,손을 자주 씻다 보니 손이 거칠어지고 하얗게 각질도 일어나고 가려워서 구매했어요. 그런데 이 제품을 발라도 가려움이 좋아지지 않네요. 손이 부드러워지거나 매끄러워지지 않아요. 효과도 없고 가성비 안 좋은 제품입니다.,가격,가성비 안 좋은 제품입니다.,-1,[속성] 가격 [문장] 가성비 안 좋은 제품입니다.,1,가격,unchanged
validation,train,[속성] 가격 [문장] 가성비가 좋은 제품이네요.,809357,쇼핑몰,헤어/바디케어,OO 바** 카모마일 크림 250ml 1개,가성비가 좋은 제품이네요. 가격 행사로 저렴하게 두 개를 같이 구매했습니다. 용량이 큰 사이즈인 거 같아요. 넉넉하게 사용할 수 있습니다. 특유의 냄새가 나고 끈적임이 없는 제품이네요. 보습력이 강한 편은 아니지만 그래도 사용하기에 불편함이 없어요.,가격,가성비가 좋은 제품이네요.,1,[속성] 가격 [문장] 가성비가 좋은 제품이네요.,0,가격,unchanged
validation,train,[속성] 흡수력 [문장] 끈적임이 적어서,802073,쇼핑몰,헤어/바디케어,OO 바** 맨 리페어링 모이스처 로션 450ml 2개,배송은 빨랐어요. 첫 향이 좀 강해요. 그래서 호불호가 갈리는 향인데 다행히 잔향은 은은하네요. 끈적임이 적어서 온몸에 바르기 좋아요. 다만 용기 바닥까지 펌핑이 안돼서 마지막엔 뜯어서 써야 돼요. 양이 많이 남았는데도 펌핑이 안되어서 불편해요.,흡수력,끈적임이 적어서,1,[속성] 흡수력 [문장] 끈적임이 적어서,0,흡수력,unchanged
validation,train,[속성] 편의성/활용성 [문장] 온몸에 바르기 좋아요.,802073,쇼핑몰,헤어/바디케어,OO 바** 맨 리페어링 모이스처 로션 450ml 2개,배송은 빨랐어요. 첫 향이 좀 강해요. 그래서 호불호가 갈리는 향인데 다행히 잔향은 은은하네요. 끈적임이 적어서 온몸에 바르기 좋아요. 다만 용기 바닥까지 펌핑이 안돼서 마지막엔 뜯어서 써야 돼요. 양이 많이 남았는데도 펌핑이 안되어서 불편해요.,편의성/활용성,온몸에 바르기 좋아요.,1,[속성] 편의성/활용성 [문장] 온몸에 바르기 좋아요.,0,편의성/활용성,unchanged
validation,train,[속성] 흡수력 [문장] 끈적이지 않아,812373,쇼핑몰,헤어/바디케어,OO 카** 클래식 핸드 앤 네일크림 100ml 1개,끈적이지 않아 사용감이 좋습니다. 다른 보습력 강한 제품은 끈적인 게 많아서 안 좋았습니다. 건성 피부에 좋아서 만족합니다.,흡수력,끈적이지 않아,1,[속성] 흡수력 [문장] 끈적이지 않아,0,흡수력,unchanged
validation,train,[속성] 발림성 [문장] 발림이 뻑뻑하고,803703,쇼핑몰,헤어/바디케어,OO 온** 퓨어 시카 쉐어 바디로션 1000ml 1개,세일하기에 저렴해서 구매했어요. 백탁은 없지만 발림이 뻑뻑하고 흡수도 잘 안 되는 느낌입니다. 그래도 저렴해서 사용할 만해요.,발림성,발림이 뻑뻑하고,-1,[속성] 발림성 [문장] 발림이 뻑뻑하고,1,발림성,unchanged
validation,train,[속성] 흡수력 [문장] 흡수가 잘 안되는 것 같아요.,808260,쇼핑몰,헤어/바디케어,OO 인** 리페어 핸드크림 56g 1개,"OOO 상품 옛날부터 보습력 하나 믿고 구매한 제품인데, 제형이 너무 뻑뻑하고 흡수가 잘 안되는 것 같아요. 그냥 OO을 그대로 바른 느낌이네요. 풋크림용이면 이해가 되지만 핸드크림으로는 바르고 한참을 문지르고도 끈적한 느낌 때문에 한겨울이 아니고는 사용이 꺼려집니다. 향은 나쁘지 않네요.",흡수력,흡수가 잘 안되는 것 같아요.,-1,[속성] 흡수력 [문장] 흡수가 잘 안되는 것 같아요.,1,흡수력,unchanged
validation,train,[속성] 기능/효과 [문장] 효과도 없는 것 같아요.,808789,쇼핑몰,헤어/바디케어,OO 바** 카모마일 크림 250ml 1개,손 보습용으로는 보습력이 떨어집니다. 자기전에 사용하려고 했는데 수분감이 적어서 별로네요. 제형이 묽어서 크림이 아닌 로션 같아요. 전에 사용하던 제품이 수분감이 더 좋은 것 같아요. 효과도 없는 것 같아요.,기능/효과,효과도 없는 것 같아요.,-1,[속성] 기능/효과 [문장] 효과도 없는 것 같아요.,1,기능/효과,unchanged
validation,train,[속성] 흡수력 [문장] 흡수가 잘되고,803613,쇼핑몰,헤어/바디케어,OO 온** 퓨어 시카 쉐어 바디로션 1000ml 1개,베이비향이 엄청 강하지만 향은 오래가네요. 전 이런 향을 좋아하진 않지만 흡수가 잘되고 끈적임도 없고 촉촉해서 쓰기는 괜찮아요.,흡수력,흡수가 잘되고,1,[속성] 흡수력 [문장] 흡수가 잘되고,0,흡수력,unchanged
validation,train,[속성] 보습력/수분감 [문장] 더 촉촉하고 좋아요.,808474,쇼핑몰,헤어/바디케어,OO 인** 리페어 핸드크림 56g 1개,"이 핸드크림은 사계절 필수템입니다. 손이 건조해서 여러 제품 써보았지만 OOO 핸드크림이 최고예요. 처음 바를 때 발림성이 꾸덕하긴 한데 익숙해지면 계속 찾게 되더라고요. OO 제품은 손이 보통 상태일 때, 이 제품은 손이 좀 심하게 거칠 때 쓰면 부드러워져서 좋아요. 풋크림 대신 이거 바르면 더 촉촉하고 좋아요.",보습력/수분감,더 촉촉하고 좋아요.,1,[속성] 보습력/수분감 [문장] 더 촉촉하고 좋아요.,0,보습력/수분감,unchanged
validation,train,[속성] 제품구성 [문장] 1+1 행사로,808402,쇼핑몰,헤어/바디케어,OO 인** 리페어 핸드크림 56g 1개,OOO 핸드크림 선물 받아서 써보니 보습력이 정말 좋았습니다. 처음 바를 때 하얗게 밀리는 느낌 들어서 별로였는데 바른 뒤에 보습력이 좋아서 손이 산뜻해지는 기분이 들었습니다. 그래서 이번엔 제가 직접 구입해서 후기 올려보네요. 1+1 행사로 착한 가격에 구입했고 효과까지 좋은 핸드크림입니다.,제품구성,1+1 행사로,1,[속성] 제품구성 [문장] 1+1 행사로,0,제품구성,unchanged
validation,train,[속성] 가격 [문장] 착한 가격에 구입했고,808402,쇼핑몰,헤어/바디케어,OO 인** 리페어 핸드크림 56g 1개,OOO 핸드크림 선물 받아서 써보니 보습력이 정말 좋았습니다. 처음 바를 때 하얗게 밀리는 느낌 들어서 별로였는데 바른 뒤에 보습력이 좋아서 손이 산뜻해지는 기분이 들었습니다. 그래서 이번엔 제가 직접 구입해서 후기 올려보네요. 1+1 행사로 착한 가격에 구입했고 효과까지 좋은 핸드크림입니다.,가격,착한 가격에 구입했고,1,[속성] 가격 [문장] 착한 가격에 구입했고,0,가격,unchanged
validation,train,[속성] 자극성 [문장] 자극이 심해서,817297,쇼핑몰,헤어/바디케어,OO 랩** 센서티브 포밍 핸드워시 250ml 1개,향이 별로 안 좋고 용기가 불량인지 몇 번 사용해 보니 뻑뻑한 게 잘 안 눌러집니다. 몇 번 사용해 보니 민감한 건성인데 손이 많이 거칠어지고 없던 각질도 일어납니다. 코로나 때문에 사용하기는 하나 자극성 때문에 오래오래 흐르는 물에 씻어야겠습니다. 향도 마음에 안 들고 용기가 엄청 뻑뻑해 잘 안 눌러지고 자극이 심해서 재구매는 안 해요.,자극성,자극이 심해서,-1,[속성] 자극성 [문장] 자극이 심해서,1,자극성,unchanged
validation,train,[속성] 지속력/유지력 [문장] 지속력은 조금 아쉬워요.,809367,쇼핑몰,헤어/바디케어,OO 바** 카모마일 크림 250ml 1개,"손이 거칠어져서 구입했어요. 자주 손 가는 곳에 두고 수시로 바르고 있습니다. 제형은 많이 퍽퍽하지 않고, 그렇다고 많이 흘러내리는 타입도 아닌 딱 중간인 것 같아요. 부드럽게 발리고 촉촉하나, 지속력은 조금 아쉬워요. 향이 강하지 않아 좋습니다.",지속력/유지력,지속력은 조금 아쉬워요.,-1,[속성] 지속력/유지력 [문장] 지속력은 조금 아쉬워요.,1,지속력/유지력,unchanged
validation,train,[속성] 품질 [문장] 품질이 정말 별로에요.,808924,쇼핑몰,헤어/바디케어,OO 바** 카모마일 크림 250ml 1개,핸드크림 여러가지 다 써봤는데 이 제품은 품질이 정말 별로에요. 손을 자주 씻어서 손도 거칠어지고 손톱주변도 까슬까슬한데 ㅇㅇㅇ핸드크림 발라도 효과가 전혀 없습니다. 금방 건조해져요. 그리고 제형이 꾸덕꾸덕한 질감이 있어서 안 좋습니다.,품질,품질이 정말 별로에요.,-1,[속성] 품질 [문장] 품질이 정말 별로에요.,1,품질,unchanged
validation,train,[속성] 보습력/수분감 [문장] 금방 건조해져요.,808924,쇼핑몰,헤어/바디케어,OO 바** 카모마일 크림 250ml 1개,핸드크림 여러가지 다 써봤는데 이 제품은 품질이 정말 별로에요. 손을 자주 씻어서 손도 거칠어지고 손톱주변도 까슬까슬한데 ㅇㅇㅇ핸드크림 발라도 효과가 전혀 없습니다. 금방 건조해져요. 그리고 제형이 꾸덕꾸덕한 질감이 있어서 안 좋습니다.,보습력/수분감,금방 건조해져요.,-1,[속성] 보습력/수분감 [문장] 금방 건조해져요.,1,보습력/수분감,unchanged
validation,train,[속성] 발림성 [문장] 잘 발리며,803584,쇼핑몰,헤어/바디케어,OO 온** 퓨어 시카 쉐어 바디로션 1000ml 1개,ㅇㅇㅇ 바디로션은 행사할때 저렴하게 구매하게 되었는데 은은향이 부담스럽지 않고 잘 발리며 피부에 잘 흡수되고 4인 가족이 사용하기 적당한 용량이라 담에도 재구매 할 것 같네요.,발림성,잘 발리며,1,[속성] 발림성 [문장] 잘 발리며,0,발림성,unchanged
validation,train,[속성] 보습력/수분감 [문장] 엄청 촉촉하지는 않습니다.,801740,쇼핑몰,헤어/바디케어,OO 세** 모이스춰라이징 크림 구형 550g 1개,자녀들이 건조하다고 해서 주문했는데 엄청 촉촉하지는 않습니다. 용량은 많지만 가격은 비싼 것 같습니다. 사용할 때 만족하지 않아서 다른 제품 구매할 것 같습니다.,보습력/수분감,엄청 촉촉하지는 않습니다.,-1,[속성] 보습력/수분감 [문장] 엄청 촉촉하지는 않습니다.,1,보습력/수분감,unchanged
validation,train,[속성] 보습력/수분감 [문장] 보습력이 정말 좋아요.,808961,쇼핑몰,헤어/바디케어,OO 바** 카모마일 크림 250ml 1개,겨울에는 타 제품 로션보다 이게 훨씬 효과 좋아요. 요즘 같은 날씨엔 아무리 발라도 금방 살갗이 트는데 보습력이 정말 좋아요. 추천 합니다.,보습력/수분감,보습력이 정말 좋아요.,1,[속성] 보습력/수분감 [문장] 보습력이 정말 좋아요.,0,보습력/수분감,unchanged
validation,train,[속성] 보습력/수분감 [문장] 보습력도 만족스러워요.,801661,쇼핑몰,헤어/바디케어,OO 세** 모이스춰라이징 크림 구형 550g 1개,건성 피부에 OOO 바디 크림 좋네요. 바디 크림이 로션보다 흡수력이 더 좋다길래 구입했는데 무향이라 좋고 발림성과 보습력도 만족스러워요. 재구매할게요.,보습력/수분감,보습력도 만족스러워요.,1,[속성] 보습력/수분감 [문장] 보습력도 만족스러워요.,0,보습력/수분감,unchanged
validation,train,[속성] 발림성 [문장] 잘 펴 발라지고,808355,쇼핑몰,헤어/바디케어,OO 인** 리페어 핸드크림 56g 1개,끈적임이 없어서 마음에 드는 핸드 크림입니다. 튜브형이라 짜기도 힘들지 않고 제형도 뻑뻑하지 않고 너무 묽지 않아 마음에 들고 잘 펴 발라지고 향도 은은함이 좋습니다. 한참 후에 손 씻을 때도 손등은 부드럽고 촉촉함이 오래 유지되는 듯합니다.,발림성,잘 펴 발라지고,1,[속성] 발림성 [문장] 잘 펴 발라지고,0,발림성,unchanged
validation,train,[속성] 지속력/유지력 [문장] 오래 유지되는 듯합니다.,808355,쇼핑몰,헤어/바디케어,OO 인** 리페어 핸드크림 56g 1개,끈적임이 없어서 마음에 드는 핸드 크림입니다. 튜브형이라 짜기도 힘들지 않고 제형도 뻑뻑하지 않고 너무 묽지 않아 마음에 들고 잘 펴 발라지고 향도 은은함이 좋습니다. 한참 후에 손 씻을 때도 손등은 부드럽고 촉촉함이 오래 유지되는 듯합니다.,지속력/유지력,오래 유지되는 듯합니다.,1,[속성] 지속력/유지력 [문장] 오래 유지되는 듯합니다.,0,지속력/유지력,unchanged
validation,train,[속성] 제품구성 [문장] 구성도 좋지 않고,801418,쇼핑몰,헤어/바디케어,OO 세** 모이스춰라이징 크림 구형 550g 1개,아들이 악건성이라 쓸 제품을 찾다가 이 제품으로 구매하게 되었습니다. 일단 성분이 좋지 않은 것 같아서 실망했습니다. 구성도 좋지 않고 행사를 하지 않아서 가격을 너무 비싸게 주고 산 것 같습니다. 추천 하고 싶지 않습니다.,제품구성,구성도 좋지 않고,-1,[속성] 제품구성 [문장] 구성도 좋지 않고,1,제품구성,unchanged
validation,train,[속성] 가격 [문장] 싸게 잘 사서 좋아요.,809189,쇼핑몰,헤어/바디케어,OO 바** 카모마일 크림 250ml 1개,건조한 계절이 되면 꼭 구매하는 필수품입니다. 보습력이 좋아서 매년 사용하고 있어요. 대용량이라 오래 쓸 수 있고 싸게 잘 사서 좋아요.,가격,싸게 잘 사서 좋아요.,1,[속성] 가격 [문장] 싸게 잘 사서 좋아요.,0,가격,unchanged
validation,train,[속성] 가격 [문장] 가성비 별로인 것 같습니다.,808833,쇼핑몰,헤어/바디케어,OO 바** 카모마일 크림 250ml 1개,가성비 별로인 것 같습니다. 보습력도 안 좋고 끈적임이 심합니다. 주부인 저에게 이 제품이 잘 안 맞는 것 같습니다.,가격,가성비 별로인 것 같습니다.,-1,[속성] 가격 [문장] 가성비 별로인 것 같습니다.,1,가격,unchanged
validation,train,[속성] 보습력/수분감 [문장] 보습력도 안 좋고,808833,쇼핑몰,헤어/바디케어,OO 바** 카모마일 크림 250ml 1개,가성비 별로인 것 같습니다. 보습력도 안 좋고 끈적임이 심합니다. 주부인 저에게 이 제품이 잘 안 맞는 것 같습니다.,보습력/수분감,보습력도 안 좋고,-1,[속성] 보습력/수분감 [문장] 보습력도 안 좋고,1,보습력/수분감,unchanged
